identifiant,Arrondissement,Regime_particulier,Duree,Mois,Latitude,Longitude
395712G20111114142546,15.0,Stationnement_genant,1440.0,8.0,48.8458811553,2.30831739383
089004D20110920154217,15.0,Stationnement_genant,1440.0,8.0,48.8420369404,2.28034021755
959707G20140120180907,7.0,Stationnement_genant,1440.0,8.0,48.8553753282,2.31812525819
932601D20100423152215,0.0,Arret_vigipirate_perennise,1440.0,7.0,48.8507885237,2.38653831994
810601D20101220085913,14.0,Stationnement_genant,1440.0,8.0,48.8262235344,2.33923843211
678103D20100923141346,12.0,Stationnement_genant,1440.0,8.0,48.843942019,2.40853064892
758710G20110929155349,16.0,Arret_vigipirate_perennise,1440.0,8.0,48.8660995604,2.27972803562
690701D20110825101727,15.0,Arret_genant_divers,1440.0,8.0,48.8317406078,2.28115548713
406315D20101213142757,14.0,Arret_genant_divers,1440.0,8.0,48.8239295769,2.32558772552
843601D20110812134158,18.0,Arret_vigipirate_perennise,1440.0,8.0,48.8917219086,2.33981645964
205402G20100715134407,4.0,Arret_genant_divers,1440.0,8.0,48.8543518846,2.34763033241
942304G20130213132243,12.0,Stationnement_simple,1440.0,8.0,48.8478400201,2.37363836684
258401D20130212150930,12.0,Arret_genant_divers,1440.0,7.0,48.8490817383,2.37165931353
248704G20100512150759,5.0,Arret_vigipirate_perennise,1440.0,8.0,48.8480651999,2.34196046116
472601D20140120174749,7.0,Stationnement_simple,1440.0,8.0,48.8562501702,2.31487793737
970601D20111118120844,16.0,Stationnement_genant,1440.0,8.0,48.8510320141,2.27782881368
154504D20140318103749,5.0,Stationnement_genant,1440.0,8.0,48.8484019707,2.35344339146
326602D20110902103312,15.0,Stationnement_genant,1440.0,8.0,48.8461765733,2.27953179885
849007G20100706104756,4.0,Stationnement_genant,1440.0,8.0,48.8541422411,2.36396146164
881503D20110830140441,15.0,Stationnement_genant,1440.0,8.0,48.8325753139,2.30418821986
576301G20131204112336,16.0,Stationnement_genant,1440.0,8.0,48.8637983145,2.26746636292
722815D20111206164755,20.0,Stationnement_simple,1440.0,7.0,48.870585695,2.39946334469
890902G20111118171649,7.0,Stationnement_genant,1440.0,8.0,48.8518555472,2.31027484422
484402G20101201090829,13.0,Stationnement_genant,1440.0,7.0,48.8259816784,2.36450131562
249401D20140310163157,19.0,Arret_vigipirate_perennise,1440.0,8.0,48.8901679185,2.37175838477
638706G20110517133017,8.0,Stationnement_genant,1440.0,8.0,48.8780075137,2.31553377327
244305G20101025084701,19.0,Stationnement_genant,1440.0,8.0,48.882770493,2.38577518584
591902D20111207115800,0.0,Stationnement_genant,1440.0,8.0,48.8528871358,2.37845477331
466703G20100715131812,4.0,Stationnement_genant,1440.0,9.0,48.854599741,2.35420934897
824936G20110929142212,1.0,Stationnement_genant,1440.0,8.0,48.8648783523,2.32835294212
137301G20100809135626,16.0,Stationnement_simple,1440.0,8.0,48.8697423375,2.28479435897
406315D20101213142817,14.0,Arret_simple,1440.0,8.0,48.8234633479,2.32547371214
364801G20101223081204,18.0,Stationnement_genant,1440.0,8.0,48.8937271149,2.36303737089
703207G20111219174711,20.0,Arret_vigipirate_perennise,1440.0,8.0,48.8671428898,2.38832660165
182702G20110725155654,18.0,Stationnement_genant,1440.0,8.0,48.8832801868,2.34221958922
374702D20100525110202,5.0,Stationnement_simple,1440.0,8.0,48.8487773497,2.35515838786
351822G20111206154726,8.0,Stationnement_simple,1440.0,8.0,48.8765770978,2.30146133495
332301D20100618100157,20.0,Stationnement_simple,1440.0,8.0,48.8695700501,2.39258111683
414105G20111129152654,16.0,Stationnement_simple,1440.0,8.0,48.8629182329,2.28621947368
304101G20111209150408,20.0,Arret_vigipirate_perennise,1440.0,8.0,48.8644582118,2.38902165522
797006D20111110150019,3.0,Stationnement_simple,1440.0,7.0,48.8628426231,2.35144025037
014312D20101209091052,14.0,Stationnement_genant,1440.0,8.0,48.8294055322,2.3224446564
082504D20110606100643,7.0,Stationnement_genant,1440.0,8.0,48.8578512659,2.32244262194
614709D20110817142343,9.0,Stationnement_simple,1440.0,8.0,48.8805692615,2.34037720138
961106D20110614155601,7.0,Stationnement_genant,1440.0,8.0,48.8536138943,2.31182105111
756001D20150310105601,9.0,Livraison_BUS,1140.0,8.0,48.8709065689,2.34706585774
603402D20140306123435,1.0,Stationnement_genant,1440.0,8.0,48.866307596,2.33138495928
751205D20111202143521,20.0,Arret_vigipirate_non_perennise,1440.0,8.0,48.8561762593,2.39631708702
411402G20140122164059,15.0,Stationnement_genant,1440.0,8.0,48.8517535511,2.29362799255
963901G20101001083447,12.0,Stationnement_genant,1440.0,7.0,48.8373313351,2.40472767008
284801D20150804133716,13.0,Stationnement_genant,1440.0,8.0,48.8228751233,2.35314641606
504601G20140307140318,20.0,Stationnement_genant,1440.0,8.0,48.8726133798,2.38297684924
948701D20110617161206,17.0,Arret_genant_divers,1440.0,8.0,48.8843743175,2.32339212734
475008G20110825120448,15.0,Arret_genant_divers,1440.0,8.0,48.8360615955,2.26762889928
695811G20140207104230,20.0,Stationnement_genant,1440.0,8.0,48.8559351379,2.40747760358
889409D20140318103238,3.0,Arret_genant_divers,1440.0,7.0,48.8626898619,2.35058410006
863515D20110615104050,1.0,Stationnement_genant,1440.0,8.0,48.8628548871,2.33692908201
137303D20110923162620,16.0,Arret_vigipirate_perennise,1440.0,8.0,48.8703424718,2.28238371922
040217D20140318165109,13.0,Livraison_BUS,1140.0,8.0,48.8365369884,2.35084004843
143201G20110630105642,2.0,Arret_genant_divers,1440.0,8.0,48.8670752018,2.35266574152
271303G20110908115937,15.0,Stationnement_genant,1440.0,8.0,48.8536671274,2.29405962327
939304D20110614155445,7.0,Stationnement_genant,1440.0,8.0,48.853938411,2.31100024079
803902G20110817164022,16.0,Stationnement_genant,1440.0,8.0,48.859324918,2.26802759778
067708G20101004082621,12.0,Stationnement_genant,1440.0,8.0,48.8326578496,2.39064890953
164205D20100520103410,5.0,Stationnement_genant,1440.0,8.0,48.8403916195,2.35234763431
186501D20121220144709,12.0,Arret_simple,1440.0,8.0,48.8438086794,2.38589916188
188714D20111109102706,11.0,Stationnement_genant,1440.0,8.0,48.8485430158,2.39846231348
418004G20141216141147,4.0,Arret_genant_divers,1440.0,8.0,48.857080638,2.3474609161
973901G20110819140811,9.0,Stationnement_genant,1440.0,8.0,48.8750263096,2.33997226559
686201G20111220115558,20.0,Stationnement_genant,1440.0,8.0,48.8662789909,2.40610227022
430206D20140313171622,3.0,Stationnement_simple,1440.0,7.0,48.8645907731,2.35412809837
824912G20100715094913,4.0,Arret_genant_divers,1440.0,8.0,48.857704107,2.35052863373
652801D20140313162427,1.0,Stationnement_genant,1440.0,7.0,48.8640889463,2.33645816987
133302G20150820140537,0.0,Arret_genant_divers,1440.0,8.0,48.8276617395,2.30601857356
503103G20130819104629,17.0,Stationnement_genant,1440.0,8.0,48.8864591071,2.31128142584
211202D20110808141325,18.0,Arret_genant_divers,1440.0,8.0,48.8841945939,2.32719312616
161703G20140311171612,9.0,Stationnement_genant,1440.0,8.0,48.8717338644,2.32813141167
083809D20110704152521,18.0,Stationnement_genant,1440.0,8.0,48.8955974195,2.32875073669
256303D20100429152754,11.0,Stationnement_genant,1440.0,8.0,48.8691377167,2.37324593909
365913D20111130135035,19.0,Stationnement_genant,1440.0,8.0,48.8924349818,2.3793502222
802906G20111012164315,16.0,Arret_vigipirate_perennise,1440.0,8.0,48.8550970295,2.27195848573
991901G20110829093051,15.0,Stationnement_genant,1440.0,8.0,48.8353792413,2.30303727515
188824G20100422153109,11.0,Stationnement_genant,1440.0,8.0,48.8553207085,2.38821132784
764401G20110906142840,0.0,Stationnement_genant,1440.0,8.0,48.8481335107,2.26010829052
211902G20110721162359,18.0,Stationnement_genant,1440.0,8.0,48.8931782739,2.34693080223
281704D20110905103652,16.0,Stationnement_simple,1440.0,8.0,48.8528428128,2.26465654419
155702G20100929120029,0.0,Arret_vigipirate_perennise,1440.0,8.0,48.842560512,2.41312942817
086305D20110916151713,16.0,Stationnement_genant,1440.0,8.0,48.8616032453,2.28630807674
812002D20100623104545,8.0,Stationnement_genant,1440.0,8.0,48.8776438656,2.30828591411
878401G20140307174839,14.0,Stationnement_genant,1440.0,8.0,48.8255242009,2.33534741472
886609G20110912153439,15.0,Arret_simple,1440.0,8.0,48.8464198153,2.31277536561
691818G20111207101611,18.0,Livraison_BUS,1132.0,8.0,48.8935332976,2.33674770405
361501D20110526141512,17.0,Arret_vigipirate_perennise,1440.0,8.0,48.8982827319,2.32430426135
399202D20111209104930,17.0,Stationnement_genant,1440.0,8.0,48.8934918554,2.32198199127
765004G20130624150225,17.0,Stationnement_simple,1440.0,8.0,48.8859832456,2.29066151882
708701G20110818152719,16.0,Stationnement_simple,1440.0,8.0,48.8582255242,2.2828590394
879901D20110601140346,7.0,Stationnement_genant,1440.0,8.0,48.8577520027,2.31056185181
484502D20110809144519,11.0,Stationnement_simple,1440.0,8.0,48.8655590397,2.38110435721
994203D20111208110438,8.0,Stationnement_genant,1440.0,8.0,48.8739226549,2.30426031779
768104D20140116175510,14.0,Stationnement_genant,1440.0,8.0,48.8211798238,2.32102120514
503703G20140214152527,14.0,Arret_genant_divers,1440.0,8.0,48.8203715177,2.33797765937
406308G20101130143155,14.0,Arret_genant_divers,1440.0,8.0,48.8294673347,2.32838372902
024501G20111220114403,0.0,Stationnement_genant,1440.0,8.0,48.868104274,2.40701151502
963101D20141009152801,1.0,Stationnement_genant,1440.0,9.0,48.8616898196,2.34334094111
072007D20110615150907,17.0,Stationnement_genant,1440.0,8.0,48.8860409217,2.3191732515
564807D20100520152142,5.0,Stationnement_genant,1440.0,8.0,48.8407924011,2.34867193891
824931D20141126134006,1.0,Arret_genant_divers,1440.0,7.0,48.8629088681,2.33478832843
298403G20111108092613,13.0,Stationnement_genant,1440.0,7.0,48.8362483346,2.35848556275
882607G20101220134024,14.0,Arret_vigipirate_perennise,1440.0,8.0,48.8251523688,2.32689616606
695207G20110531163833,7.0,Arret_genant_divers,1440.0,8.0,48.8624150351,2.30600773525
735902D20111216085655,0.0,Stationnement_simple,1440.0,8.0,48.8807229102,2.34796506897
386804D20131119150224,8.0,Stationnement_simple,1440.0,8.0,48.8745214944,2.30157041372
970619G20111125105006,0.0,Stationnement_genant,1440.0,8.0,48.83968717,2.26320050118
845401G20110524143533,6.0,Stationnement_genant,1440.0,8.0,48.853042911,2.33138156463
759712D20140318162825,12.0,Arret_simple,1440.0,8.0,48.8351034593,2.40608270667
091307D20111116155530,17.0,Arret_vigipirate_perennise,1440.0,8.0,48.8903369012,2.30415194011
406308G20111116143345,14.0,Arret_genant_divers,1440.0,8.0,48.8292558247,2.32820200383
089001G20110902143025,15.0,Arret_Pompiers,1440.0,8.0,48.8444812984,2.28254692835
199205D20150526102652,0.0,Stationnement_simple,1440.0,8.0,48.887295372,2.3429365968
083324G20110831112331,0.0,Stationnement_simple,1440.0,8.0,48.8758781815,2.40090452619
904104G20111129102327,5.0,Stationnement_simple,1440.0,8.0,48.8471626425,2.34137944184
350814G20140210092358,10.0,Stationnement_genant,1440.0,8.0,48.8712505929,2.37459748554
219701G20100715134858,4.0,Stationnement_simple,1440.0,8.0,48.8547342393,2.35063131316
582404D20150106134824,1.0,Arret_genant_divers,1440.0,8.0,48.8597724755,2.33514410115
041501G20101108135219,19.0,Stationnement_genant,1440.0,8.0,48.8893599988,2.37147132318
933728G20101022130223,13.0,Stationnement_simple,1440.0,7.0,48.8261038012,2.34375737354
072201D20111012155731,0.0,Arret_vigipirate_perennise,1440.0,8.0,48.8560091882,2.27372955743
952714D20110601132338,7.0,Stationnement_genant,1440.0,8.0,48.8611491481,2.31226869801
582509D20111219104547,1.0,Livraison_BUS,1140.0,7.0,48.8648730493,2.34295119902
074910G20130423110551,17.0,Stationnement_genant,1440.0,8.0,48.8827408549,2.2909262425
638701D20110523132032,8.0,Stationnement_genant,1440.0,8.0,48.8724663435,2.31605406671
260816G20140319174538,20.0,Arret_simple,1440.0,8.0,48.8573985835,2.40984070828
751812G20140213165239,0.0,Stationnement_genant,1440.0,8.0,48.8277935168,2.32126915546
919119D20110715102505,3.0,Livraison_BUS,1140.0,8.0,48.8662234531,2.36134312212
410803G20100521135854,5.0,Stationnement_genant,1440.0,8.0,48.8399081303,2.35627346182
934801D20111117162654,18.0,Arret_vigipirate_perennise,1440.0,8.0,48.8911686459,2.3652669569
608602D20131216135816,8.0,Stationnement_genant,1440.0,8.0,48.8685204816,2.3064192559
799501G20110912102446,16.0,Stationnement_genant,1440.0,8.0,48.8436049328,2.2552480124
372301D20141118133906,3.0,Stationnement_genant,1440.0,8.0,48.8655233373,2.35988607743
519601D20101118131555,19.0,Stationnement_genant,1440.0,8.0,48.8939779624,2.37088919294
677105G20110818143358,16.0,Stationnement_genant,1440.0,8.0,48.8599429601,2.27850354946
545609D20111115133553,15.0,Livraison_BUS,1140.0,8.0,48.8434864282,2.30544952465
570201G20100702150646,4.0,Arret_simple,1440.0,8.0,48.8520339612,2.36282408119
302309G20140124135410,7.0,Arret_vigipirate_non_perennise,1440.0,8.0,48.8495413681,2.3136077137
484401D20111109105442,13.0,Stationnement_genant,1440.0,7.0,48.8260083002,2.36544369152
275604D20140227142311,13.0,Stationnement_genant,1440.0,7.0,48.8280171903,2.37341149641
245916G20110922144654,15.0,Stationnement_genant,1440.0,8.0,48.8391541223,2.28983324191
530001D20131119153127,8.0,Stationnement_genant,1440.0,8.0,48.8744388886,2.30237914206
586801D20140314153026,0.0,Arret_vigipirate_perennise,1440.0,8.0,48.8384797814,2.3464698118
959703D20110615105818,7.0,Stationnement_genant,1440.0,8.0,48.8536168763,2.32545505066
199202G20110721140105,18.0,Stationnement_genant,1440.0,8.0,48.887387488,2.34560154153
111904G20140109151202,7.0,Arret_genant_divers,1440.0,8.0,48.8590942244,2.3035140014
604102G20111116165113,16.0,Arret_vigipirate_non_perennise,1440.0,8.0,48.8695986011,2.27221559712
353604D20110928095751,15.0,Arret_vigipirate_perennise,1440.0,8.0,48.8377289626,2.30461396103
158902D20110606101645,7.0,Stationnement_simple,1440.0,8.0,48.8579378669,2.31928901633
063401G20101209091300,14.0,Stationnement_genant,1440.0,8.0,48.8288685887,2.32132128538
338304G20110721095742,18.0,Stationnement_genant,1440.0,8.0,48.891079665,2.32729259294
078501G20110606105940,7.0,Stationnement_genant,1440.0,8.0,48.8586889102,2.32984856498
713001G20100623111202,13.0,Stationnement_genant,1440.0,8.0,48.8166507816,2.35701819048
249405G20111004123544,19.0,Arret_vigipirate_perennise,1440.0,8.0,48.8923410015,2.37264682742
826602D20140207165145,11.0,Arret_genant_divers,1440.0,8.0,48.8549169919,2.39382223471
472602G20111205123250,0.0,Stationnement_simple,1440.0,8.0,48.855778598,2.31508354174
199002D20140303133852,13.0,Stationnement_genant,1440.0,7.0,48.8274782228,2.37722214751
229301G20100712162817,3.0,Stationnement_simple,1440.0,8.0,48.8659026736,2.35619233329
864901D20101201124815,0.0,Stationnement_genant,1440.0,8.0,48.8325280965,2.33498359063
021105D20101210084832,15.0,Stationnement_simple,1440.0,8.0,48.8363348389,2.30635184656
739302D20140410153924,20.0,Stationnement_genant,1440.0,8.0,48.8717144829,2.38536163994
694201G20140227172934,20.0,Stationnement_genant,1440.0,8.0,48.851013762,2.39988168644
574104D20140422141852,8.0,Arret_vigipirate_perennise,1440.0,8.0,48.8783618281,2.3254405581
275201D20110623133548,17.0,Stationnement_genant,1440.0,8.0,48.8793534212,2.29999535549
279901G20100726145748,10.0,Arret_vigipirate_perennise,1440.0,8.0,48.8703156047,2.36449644684
976504D20110819152332,0.0,Stationnement_simple,1440.0,8.0,48.8577186889,2.34802902477
542702G20101206114140,14.0,Stationnement_genant,1440.0,8.0,48.8366256692,2.32179334727
503704D20140217171730,0.0,Stationnement_genant,1440.0,8.0,48.8214798771,2.33401603756
549101D20111013102343,16.0,Stationnement_genant,1440.0,8.0,48.8566092319,2.27841700327
133319D20101213141312,14.0,Stationnement_genant,1440.0,8.0,48.8237436398,2.32275315965
501401D20110606151652,7.0,Stationnement_simple,1440.0,8.0,48.8548189436,2.30858804435
066901G20110909160709,16.0,Stationnement_genant,1440.0,8.0,48.8476816845,2.27297368309
604801G20130625155101,17.0,Stationnement_genant,1440.0,8.0,48.8847434148,2.29803608747
624905D20111207150641,1.0,Arret_genant_divers,1440.0,8.0,48.8584476968,2.34282647266
936206D20131224101450,16.0,Stationnement_genant,1440.0,8.0,48.8608084903,2.28007459499
638101D20111115091541,16.0,Stationnement_genant,1440.0,8.0,48.8469688704,2.27209575984
380001G20140310102937,19.0,Stationnement_genant,1440.0,8.0,48.8840405331,2.38620440554
143205D20110630104609,2.0,Stationnement_genant,1440.0,7.0,48.8680163778,2.34886729775
709202G20141106132657,11.0,Stationnement_simple,1440.0,8.0,48.8558702447,2.36943447333
105806G20110912141716,16.0,Stationnement_genant,1440.0,8.0,48.8420982427,2.26282738057
469302G20111003095612,16.0,Arret_vigipirate_non_perennise,1440.0,8.0,48.8661383477,2.29452142156
490503D20150227163041,1.0,Stationnement_genant,1440.0,8.0,48.8588627125,2.34532913739
136501G20100706162322,4.0,Stationnement_simple,1440.0,8.0,48.8517245781,2.35553398913
683802D20140311154905,6.0,Stationnement_simple,1440.0,8.0,48.8464275527,2.32728294239
624902G20141216143210,1.0,Stationnement_simple,1440.0,8.0,48.8576221743,2.34545413094
031809D20111011101356,15.0,Arret_genant_divers,1440.0,8.0,48.8394710593,2.26993425106
709801D20150109104135,13.0,Arret_genant_divers,1440.0,7.0,48.8246155943,2.3761539893
752804D20101021134312,0.0,Stationnement_genant,1440.0,8.0,48.8780628293,2.3845027984
725836G20130424112813,17.0,Stationnement_genant,1440.0,8.0,48.8819663811,2.29139835218
126401D20110907113423,15.0,Stationnement_simple,1440.0,8.0,48.8505975394,2.28689376704
105804D20110913101219,16.0,Stationnement_genant,1440.0,8.0,48.8439845312,2.26338240816
132301G20101202091109,14.0,Stationnement_genant,1440.0,7.0,48.8306282505,2.33675576281
179415D20140214154146,12.0,Stationnement_genant,1440.0,8.0,48.845253685,2.38116546341
161407G20101014080930,18.0,Stationnement_genant,1440.0,8.0,48.8896575063,2.33842515513
918102G20111129151049,16.0,Stationnement_simple,1440.0,8.0,48.8639480717,2.27249477111
088014D20130215110807,0.0,Arret_genant_divers,1440.0,8.0,48.8345587405,2.38150071755
229603G20111129124137,6.0,Stationnement_simple,1440.0,8.0,48.8573339498,2.33808808098
279222G20111025121125,12.0,Stationnement_simple,1440.0,8.0,48.8482307682,2.39405922658
125710D20130418151402,15.0,Arret_genant_divers,1440.0,8.0,48.8575182675,2.29087804879
264301D20110909170206,16.0,Stationnement_genant,1440.0,8.0,48.8486291485,2.27545725663
849009D20141031150827,4.0,Livraison_BUS,1140.0,8.0,48.8547823261,2.36257987394
357802G20140113163325,16.0,Stationnement_genant,1440.0,8.0,48.8385042888,2.25205282827
591301D20140306160247,2.0,Stationnement_simple,1440.0,8.0,48.8670693636,2.3433646532
662602G20111201140051,0.0,Livraison_BUS,1140.0,8.0,48.8574738966,2.27341113037
725201D20140311142445,10.0,Stationnement_simple,1440.0,8.0,48.882886661,2.35939861684
252610D20150609153520,13.0,Stationnement_genant,1440.0,8.0,48.8216150735,2.35526792341
191601G20100729135633,10.0,Stationnement_genant,1440.0,8.0,48.8690786463,2.36209307487
715901D20101022091814,13.0,Arret_vigipirate_perennise,1440.0,7.0,48.8314429926,2.34748132887
355106D20100927082635,12.0,Stationnement_genant,1440.0,8.0,48.8392733101,2.39576893233
515908G20131213174352,16.0,Stationnement_genant,1440.0,8.0,48.8663888545,2.28989571584
417603D20110720102548,18.0,Stationnement_genant,1440.0,8.0,48.884651525,2.33709282107
468401G20101202125911,14.0,Arret_vigipirate_perennise,1440.0,8.0,48.8408824246,2.32875903243
348901D20110704165041,18.0,Stationnement_genant,1440.0,8.0,48.8966510956,2.3340558498
589106D20110518142813,8.0,Stationnement_genant,1440.0,8.0,48.869036886,2.32451119616
365904G20140220174302,19.0,Stationnement_simple,1440.0,8.0,48.8869980527,2.37201807943
350001D20110906154246,15.0,Stationnement_genant,1440.0,8.0,48.8487263557,2.29375656946
688401D20111123102022,15.0,Stationnement_genant,1440.0,8.0,48.8355505353,2.29082575632
522201D20100927122440,12.0,Stationnement_genant,1440.0,8.0,48.8365173152,2.38752428031
663904D20110912102410,16.0,Stationnement_simple,1440.0,8.0,48.8425525291,2.25600206965
